id,date,week_day,steps,distance,very_active_min,fair_active_min,light_active_min,sed_min,calories
6290855005,"2016-04-02 00:00:00",Saturday,9548,7.21999979,25,107,113,1195,3119
6290855005,"2016-04-03 00:00:00",Sunday,0,0,33,0,0,1407,2664
6290855005,"2016-04-04 00:00:00",Monday,0,0,0,0,0,1440,2060
6290855005,"2016-04-05 00:00:00",Tuesday,0,0,0,0,0,1440,2060
6290855005,"2016-04-06 00:00:00",Wednesday,0,0,0,0,0,1440,2060
6290855005,"2016-04-07 00:00:00",Thursday,0,0,0,0,0,1440,2060
6290855005,"2016-04-08 00:00:00",Friday,0,0,0,0,0,1440,2060
6290855005,"2016-04-09 00:00:00",Saturday,0,0,0,0,0,1440,2060
6290855005,"2016-04-10 00:00:00",Sunday,0,0,20,0,0,494,735
6775888955,"2016-04-01 00:00:00",Friday,7225,5.179999828,25,50,163,1189,3065
6775888955,"2016-04-02 00:00:00",Saturday,1988,1.429999948,0,0,79,909,2207
6775888955,"2016-04-03 00:00:00",Sunday,1577,1.129999995,1,17,8,1414,1977
6775888955,"2016-04-04 00:00:00",Monday,0,0,0,0,0,1440,1841
6775888955,"2016-04-05 00:00:00",Tuesday,9348,6.699999809,56,133,240,1011,4286
6775888955,"2016-04-06 00:00:00",Wednesday,11761,8.430000305,24,99,300,550,3920
6775888955,"2016-04-07 00:00:00",Thursday,13987,10.02999973,46,114,250,739,3856
6775888955,"2016-04-08 00:00:00",Friday,4131,2.960000038,27,30,75,1308,2584
6775888955,"2016-04-09 00:00:00",Saturday,14,0.009999999776,0,0,1,601,787
6962181067,"2016-03-30 00:00:00",Wednesday,15491,10.23999977,18,77,272,641,2244
6962181067,"2016-03-31 00:00:00",Thursday,14097,9.319999695,50,32,234,595,2188
6962181067,"2016-04-01 00:00:00",Friday,10467,6.980000019,9,45,252,602,2014
6962181067,"2016-04-02 00:00:00",Saturday,12437,8.300000191,50,24,219,732,2115
6962181067,"2016-04-03 00:00:00",Sunday,12307,8.140000343,14,51,218,589,2055
6962181067,"2016-04-04 00:00:00",Monday,18952,12.80000019,73,20,327,570,2437
6962181067,"2016-04-05 00:00:00",Tuesday,12010,7.940000057,38,17,287,692,2158
6962181067,"2016-04-06 00:00:00",Wednesday,12480,8.859999657,55,14,276,593,2170
6962181067,"2016-04-07 00:00:00",Thursday,13417,9.649999619,45,16,284,665,2244
6962181067,"2016-04-08 00:00:00",Friday,14400,10.88000011,27,37,276,697,2188
6962181067,"2016-04-09 00:00:00",Saturday,12495,8.260000229,33,19,324,609,2231
6962181067,"2016-04-10 00:00:00",Sunday,10148,6.710000038,19,7,306,679,2100
6962181067,"2016-04-11 00:00:00",Monday,12362,9.090000153,21,38,297,678,2188
6962181067,"2016-04-12 00:00:00",Tuesday,5893,3.900000095,43,9,48,146,917
7007744171,"2016-04-01 00:00:00",Friday,11680,9.06000042,50,7,244,1139,2573
7007744171,"2016-04-02 00:00:00",Saturday,10976,7.340000153,9,16,271,1075,2575
7007744171,"2016-04-03 00:00:00",Sunday,16806,11.23999977,104,31,230,1002,3086
7007744171,"2016-04-04 00:00:00",Monday,15266,11.39999962,70,21,292,1057,2886
7007744171,"2016-04-05 00:00:00",Tuesday,12084,9.140000343,50,6,284,1030,2676
7007744171,"2016-04-06 00:00:00",Wednesday,13513,10.25,64,8,270,1098,2811
7007744171,"2016-04-07 00:00:00",Thursday,14100,10.57999992,61,33,265,1015,2840
7007744171,"2016-04-08 00:00:00",Friday,12627,9.649999619,54,22,301,1063,2871
7007744171,"2016-04-09 00:00:00",Saturday,10345,6.920000076,2,6,358,1074,2613
7007744171,"2016-04-10 00:00:00",Sunday,10146,6.789999962,1,12,397,1030,2700
7007744171,"2016-04-11 00:00:00",Monday,12168,8.140000343,18,27,375,1020,2871
7007744171,"2016-04-12 00:00:00",Tuesday,7413,5.769999981,53,6,43,405,1023
7086361926,"2016-04-01 00:00:00",Friday,11463,7.670000076,38,30,154,777,2496
7086361926,"2016-04-02 00:00:00",Saturday,87,0.01999999955,0,0,2,872,1641
7086361926,"2016-04-03 00:00:00",Sunday,1949,1.309999943,3,6,27,1404,1794
7086361926,"2016-04-04 00:00:00",Monday,6101,3.869999886,31,24,138,1247,2421
7086361926,"2016-04-05 00:00:00",Tuesday,7478,4.989999771,25,33,132,1159,2439
7086361926,"2016-04-06 00:00:00",Wednesday,7352,4.730000019,19,14,124,814,2233
7086361926,"2016-04-07 00:00:00",Thursday,14604,10.81999969,76,30,127,695,2862
7086361926,"2016-04-08 00:00:00",Friday,9634,6.519999981,50,48,140,797,2752
7086361926,"2016-04-09 00:00:00",Saturday,7338,4.670000076,27,5,204,717,2519
7086361926,"2016-04-10 00:00:00",Sunday,569,0.349999994,0,0,27,1368,1799
7086361926,"2016-04-11 00:00:00",Monday,6242,3.920000076,46,22,126,741,2543
7086361926,"2016-04-12 00:00:00",Tuesday,430,0.2599999905,0,0,14,75,625
8053475328,"2016-04-02 00:00:00",Saturday,20188,15.61999989,124,19,172,1125,3377
8053475328,"2016-04-03 00:00:00",Sunday,25701,20.13999939,165,36,97,1142,3697
8053475328,"2016-04-04 00:00:00",Monday,17395,13.21000004,100,4,213,1123,3209
8053475328,"2016-04-05 00:00:00",Tuesday,17167,13.40999985,98,8,184,1150,3167
8053475328,"2016-04-06 00:00:00",Wednesday,16435,12.42000008,100,14,191,1135,3122
8053475328,"2016-04-07 00:00:00",Thursday,17078,13.19999981,101,6,190,1143,3176
8053475328,"2016-04-08 00:00:00",Friday,11693,9.539999962,60,6,153,1221,2790
8053475328,"2016-04-09 00:00:00",Saturday,11159,9.140000343,59,6,120,1255,2715
8053475328,"2016-04-10 00:00:00",Sunday,10118,7.730000019,30,18,207,1185,2684
8053475328,"2016-04-11 00:00:00",Monday,16064,12.72000027,96,8,155,1181,3097
8053475328,"2016-04-12 00:00:00",Tuesday,290,0.2099999934,0,0,16,599,791
8253242879,"2016-04-01 00:00:00",Friday,0,0,0,0,0,1440,1429
8253242879,"2016-04-02 00:00:00",Saturday,0,0,0,0,0,1440,1429
8253242879,"2016-04-03 00:00:00",Sunday,0,0,0,0,0,1440,1429
8253242879,"2016-04-04 00:00:00",Monday,0,0,0,0,0,1440,1429
8253242879,"2016-04-05 00:00:00",Tuesday,0,0,0,0,0,1440,1429
8253242879,"2016-04-06 00:00:00",Wednesday,1931,1.279999971,0,0,94,1346,1607
8253242879,"2016-04-07 00:00:00",Thursday,5181,3.420000076,15,15,107,1303,1776
8253242879,"2016-04-08 00:00:00",Friday,12026,9.149999619,47,13,150,1230,2162
8253242879,"2016-04-09 00:00:00",Saturday,5360,3.539999962,8,28,148,1256,1832
8253242879,"2016-04-10 00:00:00",Sunday,2545,1.679999948,0,0,126,1314,1657
8253242879,"2016-04-11 00:00:00",Monday,1636,1.080000043,0,0,86,1139,1377
8253242879,"2016-04-12 00:00:00",Tuesday,0,0,0,0,0,1440,0
8378563200,"2016-04-01 00:00:00",Friday,14179,11.23999977,73,21,195,719,3669
8378563200,"2016-04-02 00:00:00",Saturday,3358,2.660000086,0,0,144,657,2702
8378563200,"2016-04-03 00:00:00",Sunday,9152,7.260000229,25,13,243,600,3304
8378563200,"2016-04-04 00:00:00",Monday,13935,11.05000019,105,16,220,658,4234
8378563200,"2016-04-05 00:00:00",Tuesday,12846,10.18999958,113,15,189,686,4128
8378563200,"2016-04-06 00:00:00",Wednesday,9124,7.239999771,55,6,230,728,3798
8378563200,"2016-04-07 00:00:00",Thursday,9725,7.710000038,83,11,181,670,3839
8378563200,"2016-04-08 00:00:00",Friday,8350,6.619999886,72,10,167,868,3713
8378563200,"2016-04-09 00:00:00",Saturday,2240,1.779999971,0,0,110,843,2606
8378563200,"2016-04-10 00:00:00",Sunday,2631,2.089999914,0,0,117,727,2624
8378563200,"2016-04-11 00:00:00",Monday,8837,7.010000229,74,17,182,811,3775
8378563200,"2016-04-12 00:00:00",Tuesday,3246,2.569999933,65,15,49,243,1882
8583815059,"2016-04-01 00:00:00",Friday,2174,1.700000048,0,0,112,1328,2360
8583815059,"2016-04-02 00:00:00",Saturday,3494,2.730000019,0,0,166,1274,2517
8583815059,"2016-04-03 00:00:00",Sunday,2380,1.860000014,0,0,131,1309,2400
8583815059,"2016-04-04 00:00:00",Monday,3159,2.460000038,0,0,147,1293,2462
8583815059,"2016-04-05 00:00:00",Tuesday,6835,5.329999924,5,15,212,1208,2786
8583815059,"2016-04-06 00:00:00",Wednesday,2098,1.639999986,0,0,112,1328,2354
8583815059,"2016-04-07 00:00:00",Thursday,2816,2.200000048,0,0,138,1302,2437
8583815059,"2016-04-08 00:00:00",Friday,1408,1.100000024,0,0,79,1052,1814
8792009665,"2016-04-01 00:00:00",Friday,4592,2.940000057,4,8,176,748,2260
8792009665,"2016-04-02 00:00:00",Saturday,8452,5.409999847,9,24,328,1079,3004
8792009665,"2016-04-03 00:00:00",Sunday,7238,4.630000114,2,6,279,636,2667
8792009665,"2016-04-04 00:00:00",Monday,3821,2.450000048,0,9,161,675,2229
8792009665,"2016-04-05 00:00:00",Tuesday,2332,1.49000001,1,10,111,904,2100
8792009665,"2016-04-06 00:00:00",Wednesday,2121,1.360000014,0,0,122,855,2114
8792009665,"2016-04-07 00:00:00",Thursday,1291,0.8299999833,0,0,77,888,1961
8792009665,"2016-04-08 00:00:00",Friday,1467,0.9399999976,2,8,71,912,1953
8792009665,"2016-04-09 00:00:00",Saturday,1022,0.6499999762,0,0,63,739,1890
8792009665,"2016-04-10 00:00:00",Sunday,4605,2.950000048,0,0,179,1261,2253
8792009665,"2016-04-11 00:00:00",Monday,178,0.1099999994,0,0,12,1428,1725
8792009665,"2016-04-12 00:00:00",Tuesday,20,0.009999999776,0,0,6,598,728
8877689391,"2016-04-01 00:00:00",Friday,18700,15.81999969,67,3,247,1123,3527
8877689391,"2016-04-02 00:00:00",Saturday,27572,23.38999939,116,24,260,1040,4220
8877689391,"2016-04-03 00:00:00",Sunday,15260,8.18999958,106,17,259,1058,3864
8877689391,"2016-04-04 00:00:00",Monday,20779,18.40999985,78,16,208,1138,3662
8877689391,"2016-04-05 00:00:00",Tuesday,10695,8.119999886,10,3,246,1181,2834
8877689391,"2016-04-06 00:00:00",Wednesday,24136,20.90999985,87,16,318,1019,4039
8877689391,"2016-04-07 00:00:00",Thursday,10910,8.420000076,32,11,212,1185,2947
8877689391,"2016-04-08 00:00:00",Friday,23014,20.38999939,70,29,359,982,4196
8877689391,"2016-04-09 00:00:00",Saturday,16470,8.069999695,90,9,289,1052,3841
8877689391,"2016-04-10 00:00:00",Sunday,28497,27.53000069,128,46,211,1055,4526
8877689391,"2016-04-11 00:00:00",Monday,10622,8.06000042,18,7,225,1190,2820
8877689391,"2016-04-12 00:00:00",Tuesday,2350,1.779999971,0,0,58,531,938
1503960366,"2016-04-12 00:00:00",Tuesday,13162,8.5,25,13,328,728,1985
1503960366,"2016-04-13 00:00:00",Wednesday,10735,6.96999979,21,19,217,776,1797
1503960366,"2016-04-14 00:00:00",Thursday,10460,6.739999771,30,11,181,1218,1776
1503960366,"2016-04-15 00:00:00",Friday,9762,6.28000021,29,34,209,726,1745
1503960366,"2016-04-16 00:00:00",Saturday,12669,8.159999847,36,10,221,773,1863
1503960366,"2016-04-17 00:00:00",Sunday,9705,6.480000019,38,20,164,539,1728
1503960366,"2016-04-18 00:00:00",Monday,13019,8.590000153,42,16,233,1149,1921
1503960366,"2016-04-19 00:00:00",Tuesday,15506,9.880000114,50,31,264,775,2035
1503960366,"2016-04-20 00:00:00",Wednesday,10544,6.679999828,28,12,205,818,1786
1503960366,"2016-04-21 00:00:00",Thursday,9819,6.340000153,19,8,211,838,1775
1503960366,"2016-04-22 00:00:00",Friday,12764,8.130000114,66,27,130,1217,1827
1503960366,"2016-04-23 00:00:00",Saturday,14371,9.039999962,41,21,262,732,1949
1503960366,"2016-04-24 00:00:00",Sunday,10039,6.409999847,39,5,238,709,1788
1503960366,"2016-04-25 00:00:00",Monday,15355,9.800000191,73,14,216,814,2013
1503960366,"2016-04-26 00:00:00",Tuesday,13755,8.789999962,31,23,279,833,1970
1503960366,"2016-04-27 00:00:00",Wednesday,18134,12.21000004,78,11,243,1108,2159
1503960366,"2016-04-28 00:00:00",Thursday,13154,8.529999733,48,28,189,782,1898
1503960366,"2016-04-29 00:00:00",Friday,11181,7.150000095,16,12,243,815,1837
1503960366,"2016-04-30 00:00:00",Saturday,14673,9.25,52,34,217,712,1947
1503960366,"2016-05-01 00:00:00",Sunday,10602,6.809999943,33,35,246,730,1820
1503960366,"2016-05-02 00:00:00",Monday,14727,9.710000038,41,15,277,798,2004
1503960366,"2016-05-03 00:00:00",Tuesday,15103,9.659999847,50,24,254,816,1990
1503960366,"2016-05-04 00:00:00",Wednesday,11100,7.150000095,36,22,203,1179,1819
1503960366,"2016-05-05 00:00:00",Thursday,14070,8.899999619,45,24,250,857,1959
1503960366,"2016-05-06 00:00:00",Friday,12159,8.029999733,24,6,289,754,1896
1503960366,"2016-05-07 00:00:00",Saturday,11992,7.710000038,37,46,175,833,1821
1503960366,"2016-05-08 00:00:00",Sunday,10060,6.579999924,44,8,203,574,1740
1503960366,"2016-05-09 00:00:00",Monday,12022,7.71999979,46,11,206,835,1819
1503960366,"2016-05-10 00:00:00",Tuesday,12207,7.769999981,46,31,214,746,1859
1503960366,"2016-05-11 00:00:00",Wednesday,12770,8.130000114,36,23,251,669,1783
1503960366,"2016-05-12 00:00:00",Thursday,0,0,0,0,0,1440,0
1624580081,"2016-04-12 00:00:00",Friday,8163,5.309999943,0,0,146,1294,1432
1624580081,"2016-04-13 00:00:00",Saturday,7007,4.550000191,0,0,148,1292,1411
1624580081,"2016-04-14 00:00:00",Sunday,9107,5.920000076,0,0,236,1204,1572
1624580081,"2016-04-15 00:00:00",Monday,1510,0.9800000191,0,0,96,1344,1344
1624580081,"2016-04-16 00:00:00",Tuesday,5370,3.49000001,0,0,176,1264,1463
1624580081,"2016-04-17 00:00:00",Wednesday,6175,4.059999943,15,22,127,1276,1554
1624580081,"2016-04-18 00:00:00",Thursday,10536,7.409999847,17,7,202,1214,1604
1624580081,"2016-04-19 00:00:00",Friday,2916,1.899999976,0,0,141,1299,1435
1624580081,"2016-04-20 00:00:00",Saturday,4974,3.230000019,0,0,151,1289,1446
1624580081,"2016-04-21 00:00:00",Sunday,6349,4.130000114,0,0,186,1254,1467
1624580081,"2016-04-22 00:00:00",Monday,4026,2.619999886,0,0,199,1241,1470
1624580081,"2016-04-23 00:00:00",Tuesday,8538,5.550000191,0,0,227,1213,1562
1624580081,"2016-04-24 00:00:00",Wednesday,6076,3.950000048,16,18,185,1221,1617
1624580081,"2016-04-25 00:00:00",Thursday,6497,4.21999979,0,0,202,1238,1492
1624580081,"2016-04-26 00:00:00",Friday,2826,1.840000033,0,0,140,1300,1402
1624580081,"2016-04-27 00:00:00",Saturday,8367,5.440000057,17,36,154,1233,1670
1624580081,"2016-04-28 00:00:00",Sunday,2759,1.789999962,0,5,115,1320,1401
1624580081,"2016-04-29 00:00:00",Monday,2390,1.549999952,0,0,150,1290,1404
1624580081,"2016-04-30 00:00:00",Tuesday,6474,4.300000191,11,23,224,1182,1655
1624580081,"2016-05-01 00:00:00",Wednesday,36019,28.03000069,186,63,171,1020,2690
1624580081,"2016-05-02 00:00:00",Thursday,7155,4.929999828,7,6,166,1261,1497
1624580081,"2016-05-03 00:00:00",Friday,2100,1.370000005,0,0,96,1344,1334
1624580081,"2016-05-04 00:00:00",Saturday,2193,1.429999948,0,0,118,1322,1368
1624580081,"2016-05-05 00:00:00",Sunday,2470,1.610000014,0,0,117,1323,1370
1624580081,"2016-05-06 00:00:00",Monday,1727,1.120000005,0,0,102,1338,1341
1624580081,"2016-05-07 00:00:00",Tuesday,2104,1.370000005,0,0,182,1258,1474
1624580081,"2016-05-08 00:00:00",Wednesday,3427,2.230000019,0,0,152,1288,1427
1624580081,"2016-05-09 00:00:00",Thursday,1732,1.129999995,0,0,91,1349,1328
1624580081,"2016-05-10 00:00:00",Friday,2969,1.929999948,0,0,139,1301,1393
1624580081,"2016-05-11 00:00:00",Saturday,3134,2.039999962,0,0,112,1328,1359
1624580081,"2016-05-12 00:00:00",Sunday,2971,1.929999948,0,0,107,890,1002
1644430081,"2016-04-12 00:00:00",Monday,10694,7.769999981,2,51,256,1131,3199
1644430081,"2016-04-13 00:00:00",Tuesday,8001,5.820000172,30,16,135,1259,2902
1644430081,"2016-04-14 00:00:00",Wednesday,11037,8.020000458,5,58,252,1125,3226
1644430081,"2016-04-15 00:00:00",Thursday,5263,3.829999924,3,4,170,1263,2750
1644430081,"2016-04-16 00:00:00",Friday,15300,11.11999989,51,42,212,1135,3493
1644430081,"2016-04-17 00:00:00",Saturday,8757,6.369999886,29,13,186,1212,3011
1644430081,"2016-04-18 00:00:00",Sunday,7132,5.190000057,15,33,121,1271,2806
1644430081,"2016-04-19 00:00:00",Monday,11256,8.180000305,5,58,278,1099,3300
1644430081,"2016-04-20 00:00:00",Tuesday,2436,1.769999981,0,0,125,1315,2430
1644430081,"2016-04-21 00:00:00",Wednesday,1223,0.8899999857,0,0,38,1402,2140
1644430081,"2016-04-22 00:00:00",Thursday,3673,2.670000076,0,0,86,1354,2344
1644430081,"2016-04-23 00:00:00",Friday,6637,4.829999924,0,15,160,1265,2677
1644430081,"2016-04-24 00:00:00",Saturday,3321,2.410000086,0,0,89,1351,2413
1644430081,"2016-04-25 00:00:00",Sunday,3580,2.599999905,8,1,94,1337,2497
1644430081,"2016-04-26 00:00:00",Monday,9919,7.210000038,11,41,223,1165,3123
1644430081,"2016-04-27 00:00:00",Tuesday,3032,2.200000048,0,0,118,1322,2489
1644430081,"2016-04-28 00:00:00",Wednesday,9405,6.840000153,3,53,227,1157,3108
1644430081,"2016-04-29 00:00:00",Thursday,3176,2.309999943,0,0,120,1193,2498
1644430081,"2016-04-30 00:00:00",Friday,18213,13.23999977,9,71,402,816,3846
1644430081,"2016-05-01 00:00:00",Saturday,6132,4.460000038,3,24,146,908,2696
1644430081,"2016-05-02 00:00:00",Sunday,3758,2.730000019,1,7,148,682,2580
1644430081,"2016-05-03 00:00:00",Monday,12850,9.340000153,10,94,221,1115,3324
1644430081,"2016-05-04 00:00:00",Tuesday,2309,1.679999948,0,0,52,1388,2222
1644430081,"2016-05-05 00:00:00",Wednesday,4363,3.190000057,6,12,81,1341,2463
1644430081,"2016-05-06 00:00:00",Thursday,9787,7.119999886,11,6,369,1054,3328
1644430081,"2016-05-07 00:00:00",Friday,13372,9.720000267,41,17,243,1139,3404
1644430081,"2016-05-08 00:00:00",Saturday,6724,4.889999866,0,0,295,991,2987
1644430081,"2016-05-09 00:00:00",Sunday,6643,4.829999924,32,6,303,1099,3008
1644430081,"2016-05-10 00:00:00",Monday,9167,6.659999847,12,19,155,1254,2799
1644430081,"2016-05-11 00:00:00",Tuesday,1329,0.9700000286,0,0,49,713,1276
1844505072,"2016-04-12 00:00:00",Wednesday,6697,4.429999828,0,0,339,1101,2030
1844505072,"2016-04-13 00:00:00",Thursday,4929,3.25999999,0,0,248,1192,1860
1844505072,"2016-04-14 00:00:00",Friday,7937,5.25,0,0,373,843,2130
1844505072,"2016-04-15 00:00:00",Saturday,3844,2.539999962,0,0,176,527,1725
1844505072,"2016-04-16 00:00:00",Sunday,3414,2.25999999,0,0,147,1293,1657
1844505072,"2016-04-17 00:00:00",Monday,4525,2.99000001,2,8,199,1231,1793
1844505072,"2016-04-18 00:00:00",Tuesday,4597,3.039999962,0,12,217,1211,1814
1844505072,"2016-04-19 00:00:00",Wednesday,197,0.1299999952,0,0,10,1430,1366
1844505072,"2016-04-20 00:00:00",Thursday,8,0.009999999776,0,0,1,1439,1349
1844505072,"2016-04-21 00:00:00",Friday,8054,5.320000172,2,13,308,1117,2062
1844505072,"2016-04-22 00:00:00",Saturday,5372,3.549999952,0,0,220,1220,1827
1844505072,"2016-04-23 00:00:00",Sunday,3570,2.359999895,0,0,139,1301,1645
1844505072,"2016-04-24 00:00:00",Monday,0,0,0,0,0,1440,1347
1844505072,"2016-04-25 00:00:00",Tuesday,0,0,0,0,0,1440,1347
1844505072,"2016-04-26 00:00:00",Wednesday,0,0,0,0,0,1440,1347
1844505072,"2016-04-27 00:00:00",Thursday,4,0,0,0,1,1439,1348
1844505072,"2016-04-28 00:00:00",Friday,6907,4.570000172,0,0,302,1138,1992
1844505072,"2016-04-29 00:00:00",Saturday,4920,3.25,0,0,247,1082,1856
1844505072,"2016-04-30 00:00:00",Sunday,4014,2.670000076,0,0,184,218,1763
1844505072,"2016-05-01 00:00:00",Monday,2573,1.700000048,0,7,75,585,1541
1844505072,"2016-05-02 00:00:00",Tuesday,0,0,0,0,0,1440,1348
1844505072,"2016-05-03 00:00:00",Wednesday,4059,2.680000067,0,0,184,1256,1742
1844505072,"2016-05-04 00:00:00",Thursday,2080,1.370000005,0,0,87,1353,1549
1844505072,"2016-05-05 00:00:00",Friday,2237,1.480000019,0,0,120,1320,1589
1844505072,"2016-05-06 00:00:00",Saturday,44,0.02999999933,0,0,2,1438,1351
1844505072,"2016-05-07 00:00:00",Sunday,0,0,0,0,0,1440,1347
1844505072,"2016-05-08 00:00:00",Monday,0,0,0,0,0,1440,1347
1844505072,"2016-05-09 00:00:00",Tuesday,0,0,0,0,0,1440,1347
1844505072,"2016-05-10 00:00:00",Wednesday,0,0,0,0,0,1440,1347
1844505072,"2016-05-11 00:00:00",Thursday,0,0,0,0,0,1440,1347
1844505072,"2016-05-12 00:00:00",Friday,0,0,0,0,0,711,665
1927972279,"2016-04-12 00:00:00",Saturday,678,0.4699999988,0,0,55,734,2220
1927972279,"2016-04-13 00:00:00",Sunday,356,0.25,0,0,32,986,2151
1927972279,"2016-04-14 00:00:00",Monday,2163,1.5,0,9,88,1292,2383
1927972279,"2016-04-15 00:00:00",Tuesday,980,0.6800000072,0,0,51,941,2221
1927972279,"2016-04-16 00:00:00",Wednesday,0,0,0,0,0,1440,2064
1927972279,"2016-04-17 00:00:00",Thursday,0,0,0,0,0,1440,2063
1927972279,"2016-04-18 00:00:00",Friday,244,0.1700000018,0,0,17,1423,2111
1927972279,"2016-04-19 00:00:00",Saturday,0,0,0,0,0,1440,2063
1927972279,"2016-04-20 00:00:00",Sunday,0,0,0,0,0,1440,2063
1927972279,"2016-04-21 00:00:00",Monday,0,0,0,0,0,1440,2064
1927972279,"2016-04-22 00:00:00",Tuesday,149,0.1000000015,0,0,10,1430,2093
1927972279,"2016-04-23 00:00:00",Wednesday,2945,2.039999962,0,0,145,1295,2499
1927972279,"2016-04-24 00:00:00",Thursday,2090,1.450000048,1,6,75,1358,2324
1927972279,"2016-04-25 00:00:00",Friday,152,0.1099999994,0,0,12,1303,2100
1927972279,"2016-04-26 00:00:00",Saturday,3761,2.599999905,0,0,192,1058,2638
1927972279,"2016-04-27 00:00:00",Sunday,0,0,0,0,0,1440,2063
1927972279,"2016-04-28 00:00:00",Monday,1675,1.159999967,0,0,95,1167,2351
1927972279,"2016-04-29 00:00:00",Tuesday,0,0,0,0,0,1440,2063
1927972279,"2016-04-30 00:00:00",Wednesday,0,0,0,0,0,1440,2064
1927972279,"2016-05-01 00:00:00",Thursday,2704,1.870000005,14,1,70,1355,2411
1927972279,"2016-05-02 00:00:00",Friday,3790,2.619999886,16,8,94,1322,2505
1927972279,"2016-05-03 00:00:00",Saturday,1326,0.9200000167,10,0,17,1413,2195
1927972279,"2016-05-04 00:00:00",Sunday,1786,1.24000001,0,0,87,1353,2338
1927972279,"2016-05-05 00:00:00",Monday,0,0,0,0,0,1440,2063
1927972279,"2016-05-06 00:00:00",Tuesday,2091,1.450000048,0,0,108,1332,2383
1927972279,"2016-05-07 00:00:00",Wednesday,1510,1.039999962,0,0,48,1392,2229
1927972279,"2016-05-08 00:00:00",Thursday,0,0,0,0,0,1440,2063
1927972279,"2016-05-09 00:00:00",Friday,0,0,0,0,0,1440,2063
1927972279,"2016-05-10 00:00:00",Saturday,0,0,0,0,0,1440,2063
1927972279,"2016-05-11 00:00:00",Sunday,0,0,0,0,0,1440,2063
1927972279,"2016-05-12 00:00:00",Monday,0,0,0,0,0,966,1383
2022484408,"2016-04-12 00:00:00",Tuesday,11875,8.340000153,42,14,227,1157,2390
2022484408,"2016-04-13 00:00:00",Wednesday,12024,8.5,43,5,292,1100,2601
2022484408,"2016-04-14 00:00:00",Thursday,10690,7.5,32,3,257,1148,2312
2022484408,"2016-04-15 00:00:00",Friday,11034,8.029999733,27,9,282,1122,2525
2022484408,"2016-04-16 00:00:00",Saturday,10100,7.090000153,41,11,151,1237,2177
2022484408,"2016-04-17 00:00:00",Sunday,15112,11.39999962,28,29,331,1052,2782
2022484408,"2016-04-18 00:00:00",Monday,14131,10.06999969,48,3,311,1078,2770
2022484408,"2016-04-19 00:00:00",Tuesday,11548,8.529999733,31,7,250,1152,2489
2022484408,"2016-04-20 00:00:00",Wednesday,15112,10.67000008,48,63,276,1053,2897
2022484408,"2016-04-21 00:00:00",Thursday,12453,8.739999771,104,53,255,1028,3158
2022484408,"2016-04-22 00:00:00",Friday,12954,9.329999924,52,10,273,1105,2638
2022484408,"2016-04-23 00:00:00",Saturday,6001,4.210000038,0,0,249,1191,2069
2022484408,"2016-04-24 00:00:00",Sunday,13481,10.27999973,37,26,216,1161,2529
2022484408,"2016-04-25 00:00:00",Monday,11369,8.010000229,44,8,217,1171,2470
2022484408,"2016-04-26 00:00:00",Tuesday,10119,7.190000057,55,24,275,1086,2793
2022484408,"2016-04-27 00:00:00",Wednesday,10159,7.130000114,19,20,282,1119,2463
2022484408,"2016-04-28 00:00:00",Thursday,10140,7.119999886,6,20,291,1123,2296
2022484408,"2016-04-29 00:00:00",Friday,10245,7.190000057,21,40,281,1098,2611
2022484408,"2016-04-30 00:00:00",Saturday,18387,12.90999985,13,23,361,1043,2732
2022484408,"2016-05-01 00:00:00",Sunday,10538,7.400000095,25,28,245,1142,2380
2022484408,"2016-05-02 00:00:00",Monday,10379,7.289999962,36,8,277,1119,2473
2022484408,"2016-05-03 00:00:00",Tuesday,12183,8.739999771,72,14,250,1104,2752
2022484408,"2016-05-04 00:00:00",Wednesday,11768,8.289999962,36,27,272,1105,2649
2022484408,"2016-05-05 00:00:00",Thursday,11895,8.350000381,55,20,253,1112,2609
2022484408,"2016-05-06 00:00:00",Friday,10227,7.179999828,24,17,295,1104,2498
2022484408,"2016-05-07 00:00:00",Saturday,6708,4.710000038,20,2,149,1269,1995
2022484408,"2016-05-08 00:00:00",Sunday,3292,2.309999943,0,0,135,1305,1848
2022484408,"2016-05-09 00:00:00",Monday,13379,9.390000343,35,47,297,1061,2709
2022484408,"2016-05-10 00:00:00",Tuesday,12798,8.979999542,57,28,271,1084,2797
2022484408,"2016-05-11 00:00:00",Wednesday,13272,9.319999695,58,25,224,1133,2544
2022484408,"2016-05-12 00:00:00",Thursday,9117,6.409999847,16,16,236,728,1853
2026352035,"2016-04-12 00:00:00",Friday,4414,2.74000001,3,8,181,706,1459
2026352035,"2016-04-13 00:00:00",Saturday,4993,3.099999905,0,0,238,663,1521
2026352035,"2016-04-14 00:00:00",Sunday,3335,2.069999933,0,0,197,653,1431
2026352035,"2016-04-15 00:00:00",Monday,3821,2.369999886,0,0,188,687,1444
2026352035,"2016-04-16 00:00:00",Tuesday,2547,1.580000043,0,0,150,728,1373
2026352035,"2016-04-17 00:00:00",Wednesday,838,0.5199999809,0,0,60,1053,1214
2026352035,"2016-04-18 00:00:00",Thursday,3325,2.059999943,0,0,182,1062,1419
2026352035,"2016-04-19 00:00:00",Friday,2424,1.5,0,0,141,785,1356
2026352035,"2016-04-20 00:00:00",Saturday,7222,4.480000019,0,0,327,623,1667
